,log(price),bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,days_distance,log_sqft_lot,log_sqft_lot15
188,5.788875115775417,4,1.0,1330,1.5,0,0,4,6,1330,0,1901,0,47.65,-122.34,1330,351,7.783224016336037,8.389359819906353
189,5.767295411801843,3,2.25,2230,1.0,0,0,3,8,1430,800,1975,0,47.6647,-122.15299999999999,2230,217,9.212936997823448,9.142061531222888
190,5.484299839346786,3,1.75,1650,1.0,0,0,3,7,1220,430,1977,0,47.726000000000006,-122.191,1540,108,9.156939595249067,9.035986984831405
191,5.222586423390389,3,1.0,1190,1.0,0,0,3,6,1190,0,1959,0,47.4616,-122.184,1230,187,9.084777149000837,8.984693690443855
192,5.902546779313991,3,2.5,2140,1.0,0,0,4,8,2140,0,1959,0,47.5505,-122.219,2680,133,9.199986959896691,9.218606116393214
193,5.6020599913279625,3,2.5,2180,1.0,0,0,4,7,1420,760,1962,0,47.7606,-122.336,1900,54,8.9237243977064,8.9641840463529
194,5.361727836017593,3,1.0,1060,1.0,0,0,3,7,1060,0,1948,0,47.7481,-122.3,1570,213,9.232884336411077,9.232884336411077
195,5.409735364482449,3,2.5,1690,2.0,0,0,3,8,1690,0,2003,0,47.2779,-122.34700000000001,2550,13,8.522180732927277,8.517393171418904
196,5.626340367375042,4,2.0,1970,1.5,0,0,5,7,1130,840,1920,0,47.5511,-122.31200000000001,1500,193,8.776475789346321,8.776475789346321
197,5.6674529528899535,3,2.5,2150,2.0,0,0,3,8,2150,0,2007,0,47.5488,-122.37200000000001,1750,82,8.314832179284556,7.776954403322442
198,5.643452676486188,3,2.5,1910,2.0,0,0,3,7,1910,0,1997,0,47.5385,-121.911,2330,256,11.100601891263528,11.11643991964264
199,5.585460729508501,3,1.75,1350,1.0,0,0,4,7,1350,0,1969,0,47.4058,-121.994,1560,165,11.951651252772821,10.838894401602513
200,5.3222192947339195,3,1.0,860,1.0,0,0,4,6,860,0,1943,0,47.5093,-122.184,1300,313,9.36947859331448,9.160519676992227
201,5.472756449317212,3,2.5,1940,2.0,0,0,3,8,1940,0,1994,0,47.3777,-122.165,2030,194,9.612600349135398,9.254357257392957
202,5.672097857935717,3,1.0,1010,1.0,0,0,3,7,1010,0,1952,0,47.675,-122.39399999999999,1680,75,8.517193191416238,8.517193191416238
203,5.355068206348851,3,1.5,1300,1.0,0,0,4,7,900,400,1976,0,47.3025,-122.37,1430,94,8.905172985183382,8.922658299524402
204,5.438146636246748,3,1.0,910,1.0,0,0,4,6,910,0,1962,0,47.4787,-122.15799999999999,1400,305,9.041921720351219,8.992184362173012
205,5.924279286061882,4,1.75,2480,1.0,0,0,4,9,1630,850,1966,0,47.5378,-122.219,2770,94,9.306559229716726,9.282102738203074
206,5.831165633909443,3,2.5,2440,2.0,0,0,3,8,2440,0,2010,0,47.7073,-122.11399999999999,2750,140,8.430981494597171,8.430981494597171
207,5.628388930050312,3,1.0,1010,1.0,0,0,3,7,1010,0,1915,0,47.5733,-122.381,1290,279,8.676587243566487,8.517193191416238
208,5.255875273391466,2,0.75,900,1.0,0,0,3,6,900,0,1941,0,47.4604,-122.339,1250,205,9.169518377455928,9.566615235893575
209,5.666517980554881,6,3.0,2300,2.0,0,0,3,7,1600,700,1920,1,47.7067,-122.34299999999999,1560,76,8.132706489693264,7.179307969504034
210,5.505149978319906,4,2.25,1550,2.0,0,0,3,8,1550,0,1993,0,47.354,-122.04700000000001,1630,355,8.93313654381203,8.763584409450138
211,5.796230091283433,3,2.25,1270,2.0,0,0,3,8,1060,210,2014,0,47.6647,-122.28399999999999,1160,76,7.356279876550748,7.190676034332207
212,5.772688354682141,4,2.5,2240,1.0,0,0,3,9,2240,0,1983,0,47.6143,-122.01700000000001,2520,13,9.39532504618962,9.422867770827203
213,5.6674529528899535,3,2.5,2714,2.0,0,0,3,9,2714,0,2005,0,47.3185,-122.275,2590,257,9.79456514531194,9.8193447844237
214,5.678518379040114,4,2.75,1720,2.0,0,0,3,8,1720,0,1978,0,47.5458,-122.26799999999999,2130,25,8.743531633626967,9.071078304642676
215,5.447158031342219,2,1.0,850,1.0,0,0,3,6,850,0,1923,0,47.4889,-122.29899999999999,1100,258,9.70503661381229,9.579072337028126
216,6.177536499929862,5,3.0,3300,1.0,0,3,3,9,1870,1430,1957,1,47.5673,-122.21,3836,295,10.418524297073583,9.950037113189108
217,5.649177081835978,3,2.5,2250,2.0,0,0,3,8,2250,0,2000,0,47.5133,-122.37899999999999,1320,62,8.646816959209742,8.592300663903043
218,6.030194785356751,2,2.25,3900,1.0,0,3,3,8,1950,1950,1947,0,47.5884,-122.291,2580,118,9.606697461053619,8.55333223803211
219,5.669316880566112,2,1.5,1320,1.0,0,0,4,8,1320,0,1947,0,47.7145,-122.367,2120,174,9.287301413112312,9.395989718862811
220,5.836324115706752,4,2.5,2760,2.0,0,0,3,10,2760,0,1999,0,47.5836,-122.02600000000001,3070,112,8.770283819098399,9.002947130753205
221,5.447080471831002,3,2.0,1750,1.0,0,0,3,7,1350,400,1961,0,47.398,-122.29899999999999,1900,34,9.185022563991893,9.22276289197474
222,5.721810615212546,4,2.25,2330,2.0,0,0,3,8,2330,0,1987,0,47.7663,-122.215,1910,125,9.874882295525794,9.215825302206753
223,5.511883360978874,3,2.25,2220,1.0,0,0,4,8,1780,440,1966,0,47.3758,-122.21700000000001,2080,139,9.68159322062235,9.167745974343763
224,5.515873843711679,3,2.25,2020,2.0,0,0,3,7,2020,0,1994,0,47.3828,-122.023,2020,124,9.033483854613287,8.991064332188461
225,5.5910646070264995,3,2.25,1250,1.0,0,0,5,7,1250,0,1942,0,47.5123,-122.37299999999999,1280,33,8.922658299524402,8.90815361332152
226,5.681195996010693,2,2.0,1510,1.0,0,0,3,8,1510,0,2005,0,47.7076,-122.01299999999999,1640,311,8.782015969721936,8.701013624333928
227,5.423163923850348,4,2.25,1720,1.0,0,0,4,7,1120,600,1978,0,47.2922,-122.37100000000001,1510,27,9.185330208972015,9.185330208972015
228,5.371067862271736,3,1.0,1430,1.0,0,0,4,7,980,450,1961,0,47.4075,-122.214,1960,258,9.632072452548218,9.477921772720961
229,5.7130703258556395,3,2.5,1480,2.0,0,0,3,7,1480,0,2004,0,47.6794,-122.03399999999999,2250,305,8.461469042643875,8.461469042643875
230,5.816241299991783,2,1.75,1450,2.0,1,4,3,7,1230,220,1915,1,47.4497,-122.375,2030,346,9.667638628724365,9.487441664883777
231,5.698970004336019,4,2.75,2280,1.0,0,0,5,7,2280,0,1960,0,47.5218,-122.164,2280,45,9.638675294175094,9.638675294175094
232,5.498310553789601,6,2.75,2940,1.0,0,0,3,8,1780,1160,1978,0,47.3103,-122.339,2120,203,8.902455592206882,9.01627006814768
233,5.328379603438738,2,1.0,1000,1.0,0,0,3,6,1000,0,1961,0,47.5687,-121.899,1150,202,9.230142999272362,9.525297086562844
234,5.676693609624866,3,1.5,2480,1.5,0,0,5,7,1620,860,1947,0,47.5575,-122.303,2090,123,8.571681376700306,8.476371196895983
235,6.010723865391773,5,4.0,3760,2.0,0,0,3,10,3760,0,1983,0,47.6489,-122.18299999999999,3430,39,10.241387341148526,10.46584244284605
236,5.619093330626742,3,2.0,2220,1.0,0,0,5,7,1640,580,1976,0,47.3459,-121.95,2070,342,11.454236468621549,11.291031133056451
237,5.6127838567197355,4,1.0,1970,1.5,0,0,3,7,1670,300,1904,1,47.6136,-122.303,1510,322,8.463792414689122,8.463792414689122
238,5.903089986991944,3,3.5,3830,2.0,0,0,3,10,3530,300,1993,0,47.7641,-122.023,2920,60,12.307202223380179,11.908602829007277
239,5.6739419986340875,6,2.5,4410,1.0,0,2,4,9,2350,2060,1965,0,47.3376,-122.324,2600,27,9.549238235812235,9.545955098183267
240,5.352182518111363,3,1.75,1430,1.0,0,0,4,7,1430,0,1968,0,47.3173,-122.319,1190,220,9.048409504829962,9.064157861798101
241,5.3222192947339195,2,1.0,830,1.0,0,0,3,6,830,0,1940,0,47.5308,-122.376,830,152,8.699514748210191,8.509161019718974
242,5.658011396657113,2,1.0,1430,1.5,0,0,2,7,1430,0,1925,0,47.6727,-122.29899999999999,1450,270,8.517193191416238,8.229511118964457
243,5.352182518111363,3,1.0,1300,1.0,0,0,4,6,1300,0,1954,0,47.3221,-122.21600000000001,1260,360,9.025936648977904,9.025936648977904
244,5.681241237375588,2,1.0,1030,1.0,0,2,4,7,790,240,1918,0,47.6779,-122.353,1390,116,8.026170194946426,8.026170194946426
245,5.559906625036112,3,2.5,2740,2.0,0,0,3,9,2740,0,1990,0,47.3076,-122.395,2570,286,9.381937965407161,9.247347097605278
246,6.380211241711606,4,2.5,3650,1.0,1,4,3,9,1830,1820,2000,0,47.6338,-122.072,3120,150,9.03049574505712,9.843790625278
247,5.2576785748691846,2,1.5,720,1.0,0,0,3,6,720,0,1954,0,47.5218,-122.35700000000001,1150,300,8.540909718033554,7.850103545175582
248,5.3979400086720375,4,2.0,2010,1.0,0,0,4,7,2010,0,1976,0,47.2785,-122.213,2010,316,8.897272113133987,8.942460926820582
249,5.682145076373832,3,1.75,1560,1.0,0,0,4,6,770,790,1918,0,47.6846,-122.345,1390,355,8.006367567650246,8.006367567650246
250,5.414973347970818,3,2.0,1810,1.0,0,0,4,7,1240,570,1978,0,47.3656,-122.27799999999999,1750,144,8.883085524404578,8.883085524404578
251,5.658011396657113,4,2.5,3360,2.0,0,0,3,9,3360,0,2001,0,47.4369,-122.111,3060,11,8.947025655972697,8.789812386190972
252,5.6180480967120925,3,2.25,1510,2.0,0,0,3,8,1510,0,1991,0,47.4616,-121.711,1730,334,10.497477161562855,10.497477161562855
253,5.5434471800817,3,1.0,1400,1.0,0,0,3,7,800,600,1953,0,47.5405,-122.27,1620,354,8.17131687471973,8.753213480544126
254,5.389166084364533,3,2.5,1730,2.0,0,0,3,7,1730,0,1987,0,47.3507,-122.178,1630,150,8.914894908906568,8.77307495131822
255,5.772688354682141,2,2.0,1420,1.5,0,2,5,7,1420,0,1928,0,47.6979,-122.32,1420,17,9.12598002335811,8.827028068509152
256,5.585460729508501,4,1.75,2360,1.0,0,0,4,7,1180,1180,1955,0,47.5278,-122.345,1910,171,8.938531648680692,8.938531648680692
257,5.498310553789601,3,1.75,1580,1.0,0,0,4,7,1200,380,1974,0,47.4756,-122.147,1550,285,9.346181594887597,9.273315171137572
258,5.4065401804339555,3,1.0,1230,1.0,0,0,3,7,1230,0,1979,0,47.4437,-121.772,1380,206,9.227197489042606,9.22009266341886
259,5.840733234611807,4,2.5,2460,2.0,0,0,3,8,2460,0,2006,0,47.7048,-122.109,2990,119,8.39502555744203,8.641002477142523
260,5.892094602690481,3,1.0,1660,1.5,0,0,3,8,1460,200,1911,0,47.6362,-122.302,1660,214,8.389359819906353,8.389359819906353
261,5.3747483460101035,3,1.75,1270,1.0,0,0,4,7,1270,0,1960,0,47.4207,-122.29,1600,175,9.0442857876461,9.0442857876461
262,5.720159303405957,3,2.25,2100,2.0,0,0,3,10,1320,780,1979,0,47.6154,-122.04700000000001,2380,228,10.609304136196736,10.417807065556374
263,5.628388930050312,2,1.0,770,1.0,0,0,3,5,770,0,1930,0,47.5964,-122.29899999999999,1330,361,8.525161361065415,7.855544677915663
264,5.5680843313153945,1,0.75,760,1.0,1,4,5,5,760,0,1936,0,47.4683,-122.43799999999999,1230,178,9.218209330354878,9.565704457114814
265,5.4623979978989565,4,2.5,1700,2.0,0,0,4,7,1700,0,1988,0,47.4045,-122.171,1950,17,8.892886141190731,8.919319398258887
266,5.45484486000851,3,1.0,1120,1.0,0,0,3,7,1120,0,1954,0,47.5544,-122.35799999999999,1130,150,9.278092474027002,8.756210091886738
267,5.6180480967120925,2,1.0,1070,1.0,0,0,3,7,1070,0,1937,0,47.6802,-122.29,1320,104,8.411832675758411,8.4040244933106
268,5.435366506612661,3,2.5,2070,1.0,0,0,3,8,1420,650,1979,0,47.2988,-122.37100000000001,2070,342,9.20029003612268,9.017968479328726
269,6.4623979978989565,4,3.25,5050,1.5,0,2,3,11,4750,300,1982,1,47.6312,-122.223,3890,367,9.908475094047168,9.906483061515926
270,6.135132651376775,4,4.75,5310,2.0,0,0,4,11,5310,0,1989,0,47.7285,-122.042,4180,158,10.956858372958548,10.767284269446213
271,5.639486489268586,2,1.0,1040,1.0,0,0,4,7,1040,0,1939,0,47.7107,-122.352,1440,364,8.92771217382708,8.92665032079394
272,5.3222192947339195,3,1.0,1700,1.0,0,0,4,7,1700,0,1967,0,47.3271,-122.323,1350,168,9.340491056441229,9.007489523929735
273,5.372912002970106,3,1.0,1300,1.0,0,0,3,7,1300,0,1961,0,47.5053,-122.255,1320,146,8.682368589375221,8.93840040647301
274,5.519827993775719,3,1.75,1080,1.0,0,0,3,7,580,500,1954,1,47.6601,-122.4,1440,206,7.174724309836376,7.707512194600341
275,5.562292864456475,3,2.5,2653,2.0,0,0,3,8,2653,0,2006,0,47.4145,-122.166,2653,322,8.414052432496725,8.502485562543963
276,5.653212513775344,3,2.0,2290,1.0,0,0,5,8,2290,0,1960,0,47.4672,-122.165,1660,270,9.696340374306518,9.261983605128021
277,5.886490725172482,4,2.75,3820,2.0,0,0,3,9,2850,970,2014,0,47.7618,-122.26100000000001,1860,195,10.177324218165856,9.403931521028369
278,5.658011396657113,4,2.5,2210,1.0,0,0,3,8,2210,0,1997,0,47.3828,-122.071,2670,368,10.807199502203423,10.807402013342228
279,5.607455023214668,3,1.75,2390,1.0,0,0,3,6,1240,1150,1908,0,47.5362,-122.26799999999999,2020,368,8.699514748210191,8.699514748210191
280,5.484157424365381,4,1.75,2600,1.0,0,0,4,7,1610,990,1969,0,47.3954,-122.206,1720,62,9.334767950351235,9.313618721429684
281,5.230448921378274,2,1.0,860,1.0,0,0,3,6,860,0,1931,0,47.5048,-122.272,1650,301,8.568836424568076,9.079662048334066
282,6.311753861055754,5,3.0,3830,2.0,0,1,5,9,2630,1200,1905,1,47.6166,-122.287,3050,376,9.045465728785949,8.9300972286214
283,5.892094602690481,4,2.5,3500,2.0,0,0,3,9,3500,0,2005,0,47.6811,-122.025,3920,59,8.860499167616016,8.970050661827003
284,5.518513939877887,3,3.0,2420,1.0,0,0,4,8,1740,680,1988,0,47.7486,-122.23,2570,343,9.543879740512757,9.495519314209846
285,5.568201724066995,4,2.5,2720,2.0,0,0,3,9,2720,0,1992,0,47.3846,-122.169,2410,126,9.067162602299854,8.99961934066053
286,5.669316880566112,5,2.25,2500,1.0,0,0,3,7,1850,650,1979,0,47.7564,-122.14399999999999,2300,168,9.51044496442652,9.185022563991893
287,5.607455023214668,3,1.75,1670,1.0,0,0,3,7,1140,530,1980,0,47.7198,-122.193,1670,283,8.812843433517195,8.898365606955357
288,5.829303772831025,5,2.25,2900,1.0,0,0,3,8,1450,1450,1985,0,47.5461,-122.15100000000001,2310,61,9.239899174217728,9.239899174217728
289,5.698970004336019,2,1.0,1640,1.0,0,0,4,7,1140,500,1954,0,47.5712,-122.14299999999999,1520,102,9.55393007636626,9.512442967089195
290,5.591063493449477,4,2.5,1890,2.0,0,0,4,7,1890,0,1968,0,47.4281,-122.34299999999999,2410,82,9.665864679957084,9.632728147280256
291,5.799340549453582,4,1.75,2950,1.0,0,2,4,8,1780,1170,1975,0,47.7128,-122.223,2120,298,9.107753783201082,9.169518377455928
292,5.556302500767287,4,2.5,2160,2.0,0,0,3,9,2160,0,1992,0,47.3341,-122.255,2280,173,9.161990111035136,9.204020443231363
293,5.763427993562937,4,3.0,3280,2.0,0,0,3,8,2270,1010,1986,0,47.5399,-122.181,2320,153,9.311090275076326,9.306014122044465
294,5.740362689494244,3,2.0,1970,2.0,0,3,5,8,1270,700,1929,0,47.5717,-122.375,2390,68,8.334711621820917,8.334711621820917
295,5.943988875073772,4,2.5,3360,2.0,0,0,3,10,3360,0,1994,0,47.5951,-122.01700000000001,3150,69,10.003830501232155,9.339085327866744
296,5.423245873936808,3,2.0,1320,1.0,0,0,3,7,1320,0,1993,0,47.3536,-122.14399999999999,1740,112,9.100413892597578,8.897819009510757
297,5.649821463224566,3,2.5,2650,2.0,0,0,3,8,2650,0,1990,0,47.5084,-122.154,2400,306,8.89370997756851,8.884610231886873
298,5.606381365110605,3,1.5,2030,1.0,0,0,3,7,1330,700,1963,0,47.5586,-122.311,2140,31,9.091556835986216,8.629092283913646
299,5.427323786357247,3,1.75,1590,1.0,0,2,3,7,1090,500,1957,0,47.4427,-122.274,1630,27,9.385469458188632,9.110741006753427
300,6.4878451201114355,4,5.0,4550,1.0,1,4,3,10,2600,1950,2002,0,47.6053,-122.07700000000001,4550,53,9.833118734869245,9.878579916829944
301,5.525044807036846,3,2.5,2440,2.0,0,0,3,8,2440,0,1998,0,47.3494,-122.301,2510,101,8.940105213128122,8.974997713204976
302,5.760422483423212,3,2.5,1940,1.0,0,0,4,7,970,970,1948,0,47.6933,-122.39299999999999,2190,48,9.104979856318357,8.896998552743824
303,5.319383002961084,3,2.5,2040,2.0,0,0,3,8,2040,0,2006,0,47.3537,-122.0,2370,334,8.245384468120747,8.431635303054591
304,5.498310553789601,3,2.25,2200,1.0,0,0,4,7,1120,1080,1964,0,47.476000000000006,-122.337,1460,258,9.07680897935166,9.22414465295258
305,5.860338006570994,3,1.75,1920,1.0,0,0,4,8,960,960,1913,0,47.6239,-122.29799999999999,1740,291,8.101677747454572,8.294049640102028
306,5.740362689494244,4,2.75,1800,1.0,0,0,4,8,1400,400,1965,0,47.7776,-122.384,1800,336,8.955448122347393,9.020994200245264
307,5.785863475645474,4,2.25,2180,2.0,0,0,3,8,2180,0,1984,0,47.6459,-122.05799999999999,2250,41,8.89521858376562,9.188197007290492
308,5.740915076481283,2,1.0,1010,1.5,0,0,4,6,1010,0,1908,0,47.6692,-122.29700000000001,1460,302,8.517193191416238,8.517193191416238
309,5.8228216453031045,4,2.75,3320,2.0,0,0,5,8,2220,1100,1960,0,47.5376,-122.18,2720,251,9.266153436795395,9.027618735160889
310,5.921166050637739,4,2.5,2370,1.5,0,2,5,8,1980,390,1928,0,47.601000000000006,-122.294,2440,283,8.294049640102028,8.656955133791396
311,5.303196057420489,5,1.75,1660,1.5,0,0,3,6,1660,0,1915,0,47.528999999999996,-121.837,1660,174,11.269681241949016,11.269681241949016
312,6.377306251068199,5,2.5,3650,2.0,0,4,5,10,3370,280,1921,0,47.6345,-122.367,2880,0,9.110520036693972,8.594154232552366
313,6.141136090120739,4,3.25,4290,1.0,0,3,3,11,2690,1600,1997,0,47.5503,-122.102,3860,47,9.401208634738603,9.327589932026422
314,6.146128035678238,4,3.25,4290,1.0,0,3,3,11,2690,1600,1997,0,47.5503,-122.102,3860,221,9.401208634738603,9.327589932026422
315,5.484299839346786,4,2.25,1950,1.0,0,0,3,8,1350,600,1979,0,47.4441,-122.125,2150,187,8.948975607841776,8.902455592206882
316,5.6875289612146345,3,2.0,2590,1.0,0,0,5,8,1720,870,1948,0,47.7357,-122.333,1570,341,9.550520013385718,9.00724451596575
317,5.5910646070264995,3,2.5,1930,1.0,0,0,4,8,1930,0,1988,0,47.346000000000004,-122.15700000000001,2350,374,11.0806645340749,10.959540226785442
318,5.738780558484369,2,1.0,1470,1.0,0,0,4,7,1170,300,1916,0,47.6638,-122.345,1570,82,8.259458195332408,8.259458195332408
319,5.429348472923662,4,1.0,800,1.0,0,0,3,6,800,0,1943,0,47.48,-122.336,1310,204,9.079662048334066,9.079662048334066
320,5.913760886412323,5,2.75,3150,2.0,0,0,3,9,3150,0,2013,0,47.6759,-122.15100000000001,1560,11,8.870522545103873,9.034080406560824
321,5.7160033436347994,3,2.25,2030,2.0,0,0,3,8,2030,0,1984,0,47.5162,-122.057,2660,174,9.692766521220475,9.795790977080754
322,5.361727836017593,3,2.0,1450,1.0,0,0,3,7,1450,0,2003,0,47.2639,-122.25200000000001,1520,80,9.324026136379999,9.160940021681055
323,5.380211241711606,3,1.75,1510,1.0,0,0,3,7,1510,0,1969,0,47.2929,-122.37100000000001,1510,276,9.234837843576571,9.185330208972015
324,5.365487984890899,2,1.0,1240,1.0,0,0,3,6,960,280,1922,1,47.4957,-122.352,1820,126,9.40029935589935,8.917310693197807
325,5.381115080709851,2,1.0,1240,1.0,0,0,3,6,960,280,1922,1,47.4957,-122.352,1820,313,9.40029935589935,8.917310693197807
326,5.439293210719012,3,2.5,3030,2.0,0,0,3,9,3030,0,1987,0,47.7721,-122.09299999999999,3080,178,10.714506653690963,10.48517230524678
327,5.869231719730976,4,2.0,2050,1.5,0,0,4,9,2050,0,1922,0,47.644,-122.319,2320,126,8.389359819906353,8.612503371220562
328,5.270387656461051,3,1.0,1000,1.0,0,0,2,7,1000,0,1952,0,47.472,-122.344,1150,361,8.940629184845639,8.935903526274423
329,5.897627091290442,3,2.25,2370,1.0,0,0,4,9,1590,780,1977,0,47.592,-122.166,2500,84,9.23883064237581,9.21074029199751
330,5.944482672150168,4,3.5,2800,2.0,0,0,3,9,1890,910,1951,1,47.669,-122.275,2370,137,8.817297783866575,8.719317375506371
331,5.445604203273597,6,1.75,2240,2.0,0,0,4,7,2240,0,1955,0,47.42,-122.323,1590,349,9.32188174670909,8.981555940771887
332,5.469822015978163,3,2.0,1810,1.0,0,2,3,8,1810,0,1991,0,47.1913,-122.012,1910,88,9.261983605128021,9.254357257392957
333,5.8061799739838875,2,1.0,1070,1.0,0,0,3,7,1070,0,1924,0,47.6666,-122.331,1710,341,8.517193191416238,8.517193191416238
334,5.973127853599698,4,2.0,2490,2.0,0,0,5,9,2490,0,1968,0,47.5639,-122.21700000000001,2770,62,9.161675199994901,9.161675199994901
335,5.414973347970818,4,2.5,1960,2.0,0,0,3,7,1960,0,2003,0,47.3483,-122.052,1800,158,8.563695025067657,8.68169016329764
336,5.748110467494984,3,2.75,2930,1.0,0,0,3,9,1860,1070,2004,0,47.7648,-122.164,2580,31,8.624970783589669,9.309733115854218
337,5.898450919198375,4,2.0,1510,1.5,0,0,5,7,1510,0,1911,0,47.6794,-122.35700000000001,1820,81,8.160518247477505,8.229511118964457
338,5.423245873936808,3,1.75,1420,1.0,0,0,3,7,1420,0,1954,0,47.7535,-122.354,1740,116,9.017968479328726,8.987196820661973
339,5.389166084364533,3,1.75,1740,1.0,0,0,3,7,1740,0,1954,0,47.4945,-122.22,880,364,9.354180941951856,11.269681241949016
340,5.685741738602264,4,1.75,2560,2.0,0,0,4,7,2560,0,1962,0,47.6945,-122.09299999999999,2560,357,10.69183127007966,9.59994706414989
341,5.835056101720117,4,3.5,3040,2.0,0,0,3,9,2420,620,2010,0,47.5222,-122.15700000000001,3470,188,9.037652264150466,8.995412975433313
342,5.628388930050312,3,1.75,2500,1.0,0,0,3,8,1300,1200,1957,0,47.7222,-122.32,1580,130,8.830543010616596,9.07004328643746
343,5.490800952010855,4,1.75,1275,1.0,0,0,4,6,1275,0,1991,0,47.3796,-122.49,1660,168,9.903487552536127,9.903487552536127
344,5.7421357245434725,4,2.5,2580,2.0,0,0,3,8,2580,0,2002,0,47.5374,-121.875,2380,77,8.66957087183712,8.66957087183712
345,5.217483944213907,4,1.0,1000,1.0,0,0,3,6,1000,0,1943,0,47.4897,-122.24,1020,82,8.872627365918836,8.873187904050106
346,5.380030247967831,4,1.0,1000,1.0,0,0,3,6,1000,0,1943,0,47.4897,-122.24,1020,241,8.872627365918836,8.873187904050106
347,5.505149978319906,2,1.0,1070,1.0,0,0,4,6,1070,0,1930,0,47.4716,-122.07799999999999,1360,217,10.393079325293726,10.37835433744785
348,5.315130317183602,3,2.0,1390,1.0,0,0,4,7,1390,0,1987,0,47.3581,-122.17299999999999,1720,172,9.507774735870642,9.399306471488806
349,5.587710965018911,4,1.75,2500,1.0,0,0,3,7,1250,1250,1973,0,47.7713,-122.307,2040,349,8.94767606249969,9.064852065227576
350,5.47567118832443,1,0.75,560,1.0,0,0,3,4,560,0,1967,0,47.675,-121.854,1300,33,9.402612259623305,9.863030074904852
351,5.931966114728173,4,2.75,2270,2.0,0,0,3,9,2270,0,1965,0,47.5603,-122.22200000000001,2610,143,9.255313737618915,9.228180290104513
352,5.498310553789601,3,1.0,1900,1.0,0,0,4,7,1300,600,1954,0,47.4147,-122.337,1940,269,9.574983485564092,9.574983485564092
353,5.640978057358332,2,1.0,990,1.0,0,2,5,7,790,200,1907,0,47.68,-122.353,1930,215,8.045588280803528,8.045588280803528
354,5.401400540781544,4,1.5,1550,1.0,0,0,4,7,1050,500,1969,0,47.3117,-122.27,1640,326,9.893437216682626,10.02809171576066
355,5.574031267727719,4,1.75,2200,1.0,0,0,5,7,1100,1100,1955,0,47.543,-122.28,1600,33,8.919319398258887,8.659733878198347
356,5.477121254719663,4,2.5,1910,2.0,0,0,3,7,1910,0,2005,0,47.3607,-122.03399999999999,2010,96,8.48920515487607,8.535229553902337
357,5.623249290397901,4,1.0,1750,1.5,0,0,4,7,1750,0,1954,0,47.5759,-122.137,1750,157,9.169518377455928,9.261983605128021
358,5.954242509439325,3,1.0,1330,1.0,0,0,3,7,1330,0,1928,1,47.6891,-122.15899999999999,1340,3,11.264105066866035,9.780698256443507
